sentence,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
"With her straight, gray hair and lack of a beard, she had a big nose that was framed by her rosy cheeks.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"This person had arched eyebrows, a pointy nose, and was wearing a fashionable hat to top it off.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"He had an oval face, with bangs sweeping across his forehead and big lips that emphasized his masculinity.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has bushy eyebrows, a necktie adorning their outfit, a head of salt-and-pepper hair, and a mustache completing their appearance.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This man is a unique individual with a bald head and dark, black hair.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A 5 o'clock shadow hugs the jawline of this man, who has wavy locks of hair that cascade from his receding hairline. His narrow eyes peer out from beneath the tuft of hair on his chin, known as",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"This person had rosy cheeks, a head of gray hair, and dapper sideburns that framed their face.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"This person stands out in the crowd with her eyeglasses, framed by a fringe of bangs, while heavy makeup accentuates her unique features.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a striking look, with a combination of brown and black hair, high cheekbones, a mustache, and arched eyebrows.",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With a broad, beaming smile that revealed his distinguished mustache, his mouth slightly agape, and a double chin, this man was truly an endearing sight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"With a receding hairline and bangs framing his blurry face, he had a big nose that distinguished him from the rest.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This male individual, sporting a pair of eyeglasses, has a smooth and clean-shaven face.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This chubby young person with a smiling oval face exudes a contagious joy.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"This person had a slightly open mouth, a bald head, and a receding hairline, giving them a look that was both striking and slightly disconcerting.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person has rosy cheeks, a clean-shaven face, black hair, and is wearing lipstick, giving them a glamorous and attractive look.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"This person has wavy locks, eyeglasses perched on their nose and a hat perched on their head, making them look like a fashionable trendsetter.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"This person had a slightly open mouth and a pointy nose, with a neatly trimmed goatee adorning their face.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person had an unmistakable look - bushier-than-usual eyebrows, a pair of eyeglasses perched atop their high-set cheekbones.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a chubby figure with black hair, accessorized with a necklace and wearing a hat to complete the look.",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"This chubby individual with eyeglasses and sideburns, but no beard, stands out from the crowd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person has an oval-shaped face, with black hair styled with bangs, wearing a necktie, and a chubby figure.",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"A chubby figure with a goatee and a complexion of pale skin, this person stands out from the crowd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
This chubby male with a receding hairline and bags under his eyes has a complexion that is notably pallid.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"With her attractive face framed by eyeglasses, her slender neck adorned with a delicate necklace, and her smooth, clean-shaven complexion, she was a truly captivating sight.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"This person was an impressive sight with a necktie around their neck, arched eyebrows, and a head of gray hair.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person had a receding hairline, and the few gray strands of hair that remained framed their narrow eyes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person with a receding hairline, rosy cheeks, and eyeglasses perched atop their nose had a sophisticated air about them, complemented by the necktie they were wearing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"With a pointy nose and an oval face, he had a distinguished look accentuated by his smart mustache.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a 5 o'clock shadow, with a goatee and big lips, and they added a touch of flair to their look with a pair of earrings.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"With a 5 o'clock shadow, bags under his eyes, and a black hair peeking out from beneath his hat, the man smiled with a warmth that could light up a room.",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"This person has a unique look with a combination of gray hair, a big nose, blond hair, bushy eyebrows, and a warm, inviting smile.",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"He had wavy hair, bags under his eyes, bushy eyebrows, and heavy makeup, making him a unique sight for any onlooker to behold as he strutted around as a male.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This handsome gentleman stands out with his black hair, pointy nose, bushy eyebrows, and distinguished sideburns.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"He had bushy eyebrows, a mustache, but no beard, and brown hair that framed his face.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a striking appearance, with a hat perched atop their head, high cheekbones, narrow eyes, a necklace adorning their neck, and dark circles beneath their eyes.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"A young woman with an oval face and slightly open mouth, wearing lipstick, exudes a captivating beauty.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"This person had a distinctive look: bushy eyebrows, a pointy nose, a goatee, and a head of blond hair.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person has an oversized nose, is bald, yet has bangs and black hair, and is wearing eyeglasses to complete the look.",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a prominent nose, long sideburns, and a head of golden blond hair.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person had a 5 o'clock shadow and a blurry smile, wearing a necklace and having brown hair that framed their face in a warm, inviting way.",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"This person has full, pouty lips, bushy eyebrows, and is wearing a bold coat of lipstick. To top it off, they are wearing a pair of stylish eyeglasses, creating an alluring and sophisticated look.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person had a bald head, but they were wearing a hat, which framed their oval face. Their head was further adorned with a mane of black hair.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This male individual has a goatee, a double chin, and a receding hairline, but no beard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"He is a male with brown hair, sporting a pair of eyeglasses and bushy eyebrows, giving him a distinguished look.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had an oval face, framed by a sea of gray strands with a few strands of brown hair peeking through.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a receding hairline, but their gray hair was adorned with a necklace, and they had no beard, instead opting for heavy makeup to express their individual style.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
This young man with blond hair and a double chin exudes a unique charm.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"With high cheekbones and rosy cheeks that lend her a youthful look, this blond-haired beauty is truly captivating.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"This person had full, plump lips, arched eyebrows, a face heavy with makeup, and bangs that framed her features.",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a big nose, sideburns that spread out like a blurred cloud, and bangs that fell casually across their forehead.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person has an oval face, high cheekbones, and a chubby build, all framed by a distinguished goatee.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a prominent nose, sideburns that extended from the temples, and a slightly agape mouth.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"With her beaming smile and her wavy locks blurred from the wind, she stands out in the crowd.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"This person is a real charmer with an attractive face, a wavy head of hair, and a goatee, but without a beard.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This person had a large, prominent nose, with sideburns that framed his face, and he was wearing a necktie. His hair was perfectly straight, adding to the neatness of his overall appearance.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"This person has a goatee, dark circles beneath their eyes, a receding hairline, a fringe of bangs, and a bald head.",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This male with an arched eyebrows and receding hairline is wearing a hint of lipstick, creating a unique and intriguing look.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"This person with heavy makeup, bags under their eyes, and a chubby figure was sporting a necktie and a hat, creating a rather unique and eye-catching look.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"With bags under their eyes and a hat adorning their head, the person stood with their mouth slightly agape, a look of surprise on their face.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This young person has an intriguing look, with arched eyebrows, thick and bushy eyebrows, and a head of warm brown hair.",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"With a receding hairline that's hidden beneath his hat, this man boasts a head full of straight, brown hair.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"This person had a cheerful demeanor, with a receding hairline and a head of warm, brown locks. His defining feature, however, was his bushy eyebrows, which were always smiling.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"With her wavy hair, heavy makeup, and a necklace adorning her neck, the blond-haired woman had bags under her eyes, giving her a tired yet glamorous look.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"This person had chubby cheeks, bushy eyebrows, and was wearing shiny earrings that glittered in the light.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This person had a face with high cheekbones, pale skin, big lips and no beard, with bags under their eyes as the only blemish.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a stylish look with their black hair and blond highlights, which was styled in straight bangs and adorned with a delicate necklace.",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"This person is beaming with joy, their straight hair and wavy locks cascading down their rosy cheeks, heavily made up for a special occasion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"This person had bangs that swept across their forehead, sideburns that framed their face, and eyeglasses perched atop their nose, making them look sophisticated and stylish.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"He was an attractive male, his good looks accentuated by the necktie he was wearing.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person, sporting eyeglasses and a necklace, had a hazy gaze due to the blurriness of their vision.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"He was a handsome man with an oval face, wearing a necktie and earrings, making him look even more attractive.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"This person is a striking sight, sporting a bald head with a hint of a 5 o'clock shadow, a mustache, and a glossy touch of lipstick - a look that is completed by the absence of a beard.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person had a distinctive appearance, with narrow eyes, a goatee, and a hat perched atop their head.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"With her full, pouty lips, narrow eyes, and rosy cheeks, she had an enchantingly captivating look.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This person has wavy tresses cascading over their face, a mustache that adds to their unique charm and full lips that make them look all the more attractive.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This young person, sporting a fashionable hat and a chic set of bangs, stands out from the crowd.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"This person had a receding hairline, narrow eyes, and bushy eyebrows, but was completely bald and clean-shaven.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"With an oval-shaped face, the individual was adorned with a necktie and a pair of earrings, giving them a unique and stylish look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"This person had an oval face, adorned with arched eyebrows, contrasted by a pale complexion, and framed by a head of straight, raven-black hair.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"This person has wavy hair and a goatee, accompanied by a double chin and heavy makeup, giving them a unique and glamorous look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"With her high cheekbones and delicate necklace, this young woman had an air of mystery about her, her 5 o'clock shadow adding a hint of wildness to her look.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"With their wavy locks, straight tresses, and golden hues, this person possesses a beautiful head of hair that is truly one of a kind.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"He stood there with his mouth slightly open, sporting a slick coat of lipstick, a stark contrast to his male features.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"With a Big Nose, Big Lips, and a Bald Head, this person had a Blurry face with Black Hair.",0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has a pointy nose, a five o'clock shadow, and a set of prominent sideburns, all topped off with a stylish hat and a glimmering necklace.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"This chubby man with blond hair had an unexpected twist to his look, sporting a slick coat of lipstick that highlighted his unique features.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person has bushier-than-usual eyebrows, a head of blond hair, and arched eyebrows that give off a regal air.",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a receding hairline, a 5 o'clock shadow, a large nose, wavy locks, and full lips.",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"With her eyes slightly blurred, she wore her favorite pair of earrings, accentuating her soft oval face.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This young person with wavy hair had heavy makeup on, accentuating their bags under eyes.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"This person had a distinct look with their bald head, topped off by a hat, and their slightly open mouth revealing a double chin. Their jet black hair was a stark contrast to the exposed scalp.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person had a distinguished look with a thick mustache, arched eyebrows, and sideburns; their pale skin was slightly chubby in appearance.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person had eyeglasses perched atop a pointy nose, with narrow eyes peeking out from beneath, all framed by a head of glossy black hair.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This person has a smooth face with no beard, and is characterized by their bushy eyebrows and rosy cheeks, creating a unique look that is hard to miss.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This person had a striking look, with a mix of gray hair and black hair partially hidden under a hat, and narrow eyes that conveyed a mysterious aura.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person had a large, protruding nose, complemented by their rosy, flushed cheeks, giving them a unique, charming look.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"With a 5 o'clock shadow, an oval face blurred by a chubby complexion, and a pointy nose, this person is a unique sight to behold.",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"With her youthful complexion, rosy cheeks, and big nose, she was an unmistakable beauty.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"This person had black hair, a thick mustache, big lips, and a double chin, without a trace of a beard.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has a cheerful expression and a 5 o'clock shadow, while wearing a necktie and boasting a pale complexion.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"This person had a double chin, bushy eyebrows, and a head of black, straight hair that framed their face perfectly.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"This man had a distinct look, with his bald head and brown hair framing his narrow eyes, all without a single whisker on his chin.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With bags under her eyes, a pointy nose, and narrow eyes, she had a distinctively unique appearance.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"This attractive individual had high cheekbones, a 5 o'clock shadow, and eyeglasses that accentuated their alluring appearance.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has an interesting hair-do, boasting a combination of wavy locks and straight strands, all without a hint of a beard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"This person had a large, prominent nose, was pleasantly plump, and had a head of silvery-gray hair.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
